...1,...2,...3,...4,...5,...6,...7,...8,...9,TRANSPORTATION,...11,...12,...13,...14,...15,...16,...17,PUBLIC SPACE,...19,...20,...21,SOLID WASTE,...23,...24,...25,...26,...27,...28,...29,HOUSING,...31,...32,...33,...34,...35,...36,...37,...38
No.,City,Country,Population,Size,Average HH Size,Number of HH,Average Monthly Household Income of the Lowest Quintile of Population (USD 2019),Area Sq.Km,Current Length of Roads,Paved roads (% total),No. Buses in Operation,Existing Bus Stops in Operation,Existing Bus Terminals in Operation,Average cost of public transit ticket (USD 2019),Total Transportation Cost from 2019-2030 (USD 2019),NA,Existing Open Space (Sq. Km),Cost of Vacant Land (USD2019/Sq. Km),Total Public Space Cost from 2019-2030 (USD 2019),NA,"GDP per capita (projected, constant 2011 international $)",(Projected) Waste Generated per capita (kg/yr),Disposal cost per ton (2019 USD),Collection and Transportation cost per ton (2019 USD),Existing hectares of sanitary landfill,Price land per hectare,Total Solid Waste Cost from 2019-2030 (USD 2019),NA,Percentage of HH in Need of Adequate Housing Upgrades,Average Market Price of an Adequate Home 550 sqft (USD 2019),Average Monthly Rent of an Adequate Home 550 SqFt per month (USD 2019.),Total Housing Cost from 2019-2030 (USD 2019),NA,Total Governance Cost from 2019-2030 (USD 2019),NA,Latitute (Decimal),Longitude (Decimal)
4,Malacca City,Malaysia,600258.55594889156,Medium,4.05,148211.9891231831,894.40694310511105,115.64,410.73539613953488,5.234259164986952E-2,63,0,2,0.74349442379182151,7557015062.9249468,NA,30.471556172380211,2230274531.4595323,23268060.441438302,NA,31329.004327295999,273.75,10.755760368663594,5.2703140174813869,0,174382.13184708232,49489463.456966676,NA,7.4155370331919438E-5,44962.5,104.57,1986396680.0304186,NA,70645000,NA,2.20641440725,102.246461547
5,Seremban,Malaysia,382457.86131710035,Medium,4.2,91061.395551690555,894.40694310511105,959,2336.5107121394235,2.1173913311586207E-2,109,0,2,0.49566294919454768,1741442803.252085,NA,252.69995130847997,1353535467.7027416,14825365.744869482,NA,31329.004327295999,334.56984462061013,10.755760368663594,5.2703140174813869,0,174382.13184708232,36777450.733987585,NA,2.0513119646902128E-3,13560.251052998528,500,1063241329.0021274,NA,70645000,NA,2.7104921660399999,101.940020303
6,Kuantan,Malaysia,435629.86188448599,Medium,4.59,94908.466641500214,894.40694310511105,794.4692,512.60215316142921,0.20195263980558756,90,0,2,0.49566294919454768,5009770832.6747255,NA,1.6335000000000002,2230274531.4595323,7746449024.753273,NA,31329.004327295999,296.55682931964577,10.755760368663594,5.2703140174813869,0,265554.3267970442,38375069.812520169,NA,4.644400046025586E-3,69861.001051378509,123.03,1977779587.069206,NA,70645000,NA,3.8299587187799999,103.320039428
7,George Town,Malaysia,245481.03391021231,Medium,3.94,62304.83094167825,894.40694310511105,371.66534606249996,1811.420012647523,0.21527306312686928,521,0,1,0.49566294919454768,951777572.65950036,NA,274.73809999999997,2230274531.4595323,9515678.6648717374,NA,31329.004327295999,408.46506679875733,10.755760368663594,5.2703140174813869,0,174382.13184708232,28164894.968562163,NA,1.9870305348151126E-4,55115.5,246.06,1023615611.0544866,NA,70645000,NA,5.4136131555800002,100.329367867
8,Ipoh,Malaysia,814430.84832553728,Medium,4.04,201591.79413998447,894.40694310511105,466.43836837500004,645.16662843766619,0.34974331959536642,144,0,2,0.49566294919454768,10038972595.469587,NA,130.47160000000002,2230274531.4595323,31570105.942519832,NA,31329.004327295999,302.15224119360136,10.755760368663594,5.2703140174813869,0,174382.13184708232,72641582.432407126,NA,5.6146769887483361E-4,43989,172.24,2643635635.7713585,NA,104717500,NA,4.5999892363599999,101.064983275
9,Kangar,Malaysia,14303.159213903282,Small,4.26,3357.5491112449022,894.40694310511105,26.19,79.09,0.27893932999033888,28,0,2,0.74349442379182151,486779.27067512611,NA,12.8918,1607617291.8673382,554439.03263738449,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,26,174382.13184708232,1112783.8090992784,NA,0,27135.557659431186,148.2696117306898,27157233.934412871,NA,20470000,NA,6.4330019913500003,100.189998682
10,Kota Kinabalu,Malaysia,559620.69827927032,Medium,5.88,95173.588142733046,638.86210221793647,470.37356985937498,150.95907279973031,0.500094863307876,681,0,2,0.49566294919454768,7201172234.5697508,NA,123.94512846742435,2230274531.4595323,21692799.049332764,NA,31329.004327295999,334.56984462061013,10.755760368663594,5.2703140174813869,0,29718.720789904695,48694477.254485689,NA,3.042531590608698E-3,132517.38989146583,1075,6528141578.6876698,NA,70645000,NA,5.9799825225000003,116.110008096
11,Kuching,Malaysia,741051.95249689638,Medium,4.47,165783.43456306407,894.40694310511105,578.94811866281248,151.43252162653917,0.35620724596876568,216,0,2,0.74349442379182151,10006400965.279514,NA,152.55491282192784,2230274531.4595323,28725690.704543293,NA,31329.004327295999,433.70202066708765,10.755760368663594,5.2703140174813869,96.225562499999995,118921.07651317226,82926864.159709156,NA,4.0821204382775842E-3,59950,106.62,2964667898.3938446,NA,70645000,NA,1.52996990855,110.329999145
12,Shah Alam,Malaysia,548682.26009214472,Medium,3.93,139613.80663922257,1149.9517839922855,304.815,843.0194196836876,9.2330624527538499E-2,1351,0,3,0.74349442379182151,5493695766.5442266,NA,80.319849487063934,4704678723.3108349,21268788.03216261,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,4.2,174382.13184708232,45040948.930247441,NA,1.0185239083657423E-2,82213.84551838084,210.4560236092089,3425959133.0314388,NA,70645000,NA,3.06669599645,101.549997672
13,Kuala Terengganu,Malaysia,417870.37408089789,Medium,4.78,87420.580351652272,894.40694310511105,61.994080000000004,286.61755035182119,0.45788490576851326,38,0,1,0.74349442379182151,5263785735.9495554,NA,3.8498323680000004,817860441.80366302,866847834.01571989,NA,31329.004327295999,334.56984462061013,10.755760368663594,5.2703140174813869,0,174382.13184708232,39309946.681364141,NA,3.5435312976777214E-3,27915.461930331818,210.4560236092089,728419784.70176244,NA,70645000,NA,5.33040976859,103.11999995799999
14,Kuala Lumpur,Malaysia,1966777.2374146476,Large,3.72,528703.55844479776,1661.0414657666347,162.8216203359375,1539.453,0,3200,0,1,0.74349442379182151,22820068099.614353,NA,15.7956,7495160908.8606577,53949530873.786331,NA,31329.004327295999,721.8081317402698,10.755760368663594,5.2703140174813869,0,174382.13184708232,373209800.79709852,NA,0.24062688763261827,78019.578686493187,307.81660470879802,12707525247.892347,NA,209435000,NA,3.1666658720999998,101.69998327499999
15,Victoria,Malaysia,85078.667139927027,Small,4.72,18025.141343204879,1149.9517839922855,32.4,117.39717391304347,0,23,0,1,0.74349442379182151,878523849.08967817,NA,8.9803292783505153,1607617291.8673382,3297938.1129510896,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,0,174382.13184708232,6835655.7615254046,NA,3.5737685389242954E-4,27135.557659431186,148.2696117306898,145815605.50573951,NA,40751250,NA,5.2810360000000003,115.247992
16,Putrajaya,Malaysia,84626.819025587873,Small,3.45,24529.512761039961,1661.0414657666347,162.8216203359375,147.99100000000001,0,250,0,2,0.99132589838909535,740361653.68261659,NA,45.129375439854662,1607617291.8673382,3280422.9453110811,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,5.25,174382.13184708232,6921153.874659868,NA,0,56397,147.63,412353165.34417361,NA,36695000,NA,2.9140197946200002,101.70194698
17,Cukai,Malaysia,21236.861373940697,Small,4.78,4442.8580280210663,894.40694310511105,79.900000000000006,130.84589162580448,0.45788490576851326,0,0,1,0.74349442379182151,784554.98244330101,NA,4.9617900000000006,1607617291.8673382,823212.87908034702,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,0,174382.13184708232,1702195.0510845953,NA,3.5435312976777214E-3,27135.557659431186,148.2696117306898,35986666.108151168,NA,20470000,NA,4.2332415963900001,103.44788692100001
18,Donggongon,Malaysia,1729.4022348816759,Small,5.88,294.11602634042106,638.86210221793647,33.200000000000003,10.655023024464171,0.500094863307876,0,0,0,0.74349442379182151,250231.08687746266,NA,9.2020658037418865,1607617291.8673382,67037.504638603612,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,0,174382.13184708232,133723.18393435774,NA,3.042531590608698E-3,27135.557659431186,148.2696117306898,2381830.3574401056,NA,20470000,NA,5.9168279999999998,116.08972799999999
19,Semenyih,Malaysia,25338.156724093158,Small,3.93,6447.3681231789205,1149.9517839922855,29.7,82.140566457049431,9.2330624527538499E-2,41,0,0,0.74349442379182151,65195230.576376438,NA,8.2319685051546383,1573379751.778923,982193.01713882526,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,0.61015870389805071,453095.46593235113,2007413.5371363421,NA,0.22055511223064347,61716.526353276349,148.2696117306898,123213741.75857247,NA,20470000,NA,2.9474420000000001,101.845144
20,Simpang Empat,Malaysia,2945.0593534599193,Small,3.94,747.47699326393888,894.40694310511105,8,11.06541266209001,0.34974331959536642,0,0,0,0.74349442379182151,4571093.5333839068,NA,2.2173652539137074,1607617291.8673382,114160.50360432212,NA,31329.004327295999,275.58149229887863,10.755760368663594,5.2703140174813869,0,174382.13184708232,245551.5800531116,NA,5.6146769887483361E-4,27135.557659431186,148.2696117306898,6047260.1922441898,NA,20470000,NA,4.9486689999999998,100.629544
1,Stockholm,Sweden,977357.4,Medium,2.1241806545049928,452953,15262.803980213965,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3,NA,5775463731.9362144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,299623.70431043737,7206.4459906728616,23729659549.416069,NA,80112150681.168747,NA,59.350759954300003,18.0973347328
2,Uppsala,Sweden,228613.6,Medium,2.1616297377212859,104164,1381.1967099965489,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.23,NA,2311286120.2142224,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,7126.6698357945643,3732875128.2064037,NA,19658503597.478436,NA,59.860052916599997,17.639997923500001
3,Goteborg,Sweden,579035.1,Medium,2.1417073947156529,267015,14206.594731393076,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.22,NA,6436250058.7599192,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269740.23998927482,6366.1371592881296,10151389769.56102,NA,55236560693.284241,NA,57.7500008333,12.000032103100001
4,Malmo,Sweden,344590.8,Medium,2.171228011799561,156277,11072.787070056367,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.41,NA,2025692559.5161273,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239103.31131060031,6738.4258820535179,6419547750.5995388,NA,31098776274.740604,NA,55.583337218300002,13.033302366799999
5,Vasteraas,Sweden,153817.4,Medium,2.1865052549854069,69553,15193.16380996204,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.580000000000002,NA,2106105079.4912634,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,6227.8584908324146,1903213954.3865356,NA,13824103060.301394,NA,59.630015278199998,16.5400133857
6,Umea,Sweden,128558.1,Medium,2.081358984854687,61075,15181.557114920051,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.41,NA,2092057771.6794505,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5961.9379745714223,1635805060.5700521,NA,11536959696.836538,NA,63.8299914746,20.2399942614
7,Gavle,Sweden,102249.60000000001,Medium,2.1060115414954126,48174,14566.402277694695,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2,NA,2379323909.7988911,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5446.0521730250994,887605320.00701272,NA,9816928274.2114353,NA,60.6669804068,17.166641803699999
8,Vaxjo,Sweden,93716.3,Small,2.1900018926847733,42268,14752.109398366501,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86,NA,1439734617.4337928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5589.6492518060359,1231055240.0864151,NA,9101697262.4594517,NA,56.883697122299999,14.8167077216
9,Lulea,Sweden,78274.600000000006,Small,2.0423522002676533,38109,15715.465086851489,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.96,NA,1827150631.7317019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5350.3207871711429,515991050.43626821,NA,7535762822.9610014,NA,65.596634772300007,22.158378329400001
10,Kalmar,Sweden,69191.7,Small,2.1109228162070561,32455,15262.803980213965,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.55,NA,1338903090.7911925,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5887.4802300183455,767574475.11574161,NA,6398354992.6975718,NA,56.667017841700002,16.366587278899999
11,Vanersborg,Sweden,39653,Small,2.1880413057961361,18012,14299.448291728977,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,NA,542897705.77006841,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5430.0969420494403,263015348.90438077,NA,4057616554.2068315,NA,58.363002139300001,12.330000608900001
12,Harnosand,Sweden,25160.400000000001,Small,2.0444372100594124,12287,13637.866674335672,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59,NA,426553846.19558084,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5095.0370915605918,47408859.878750272,NA,2765692506.9918313,NA,62.633997039100002,17.9340036175
13,Mariestad,Sweden,24426.7,Small,2.0886108492587199,11669,15053.883469458182,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57,NA,425004505.43095469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,4978.0320644057556,67768423.558915004,NA,2480265305.1972852,NA,58.705002087799997,13.8279965878
14,Sundsvall,Sweden,99239.5,Small,2.1002422130625078,47066,15587.791441389623,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.82,NA,3111381080.149157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5626.8781240825738,445987406.7330268,NA,9575265741.010006,NA,62.400052916600004,17.316658486600002
15,Norrkoping,Sweden,143037.6,Medium,2.1819805944863697,64930,14438.728632232829,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,NA,2107098594.8240273,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,6121.4902843280179,1484053829.4100668,NA,13307182182.965605,NA,58.595427265600001,16.178691771099999
16,Bollnas,Sweden,27071.200000000001,Small,2.0500531672489748,13166,13753.933624755549,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,NA,773747810.57290828,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5126.9475535119109,95349267.410970986,NA,2763303849.1521912,NA,61.3520031933,16.366587278899999
17,Trollhattan,Sweden,59152.1,Small,2.2016119962511715,26675,14032.494305763257,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,NA,931952030.7220434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5515.1915072529582,459820758.98768568,NA,5827649619.0728178,NA,58.267101052999998,12.2999621161
18,Borlange,Sweden,52627.9,Small,2.1694014040626426,24073,13220.02565282411,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.65,NA,1193531266.4822066,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5642.8333550582338,437285992.46878296,NA,5493578758.3572998,NA,60.483322366499998,15.4166711005
19,Skelleftea,Sweden,72527.5,Small,2.107456523003548,34386,15715.465086851489,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.84,NA,1893813228.4140062,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5041.8529883083938,90973555.157067701,NA,8390934364.0308275,NA,64.772078673500005,20.950028441099999
20,Kiruna,Sweden,22981.3,Small,2.1095513349848609,10899,16423.473484412745,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8100000000000005,NA,519318827.79558188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212648.99973464952,5243.9525806667471,2658861.7002185667,NA,2504948567.1413779,NA,67.8500044954,20.216636514000001
